Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_26_583.jpg;0;0;0;1.530968;112.4768;50.31452;359.8542;347.1765;0.5749972
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_26_650.jpg;4.228695;0;0;1.524127;112.595;50.29012;359.7906;347.5082;0.4312367
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_26_716.jpg;8.145115;0;0;1.518198;112.6836;50.27494;359.7403;348.1559;0.392669
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_26_784.jpg;12.16642;0;0;1.508473;112.7724;50.26268;359.6963;349.1256;0.4069163
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_26_846.jpg;15;0;0;1.498151;112.8613;50.25408;359.667;350.4407;0.4757096
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_26_917.jpg;15;0;0;1.48979;112.9797;50.2466;359.6511;352.338;0.6070617
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_26_982.jpg;15;0;0;1.479846;113.0684;50.24362;359.6568;353.7695;0.7211647
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_27_049.jpg;13.01577;0;0;1.47253;113.1868;50.24195;359.711;355.5678;0.8432949
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_27_112.jpg;9.033524;0;0;1.467946;113.276;50.24071;359.7968;356.5799;0.8638824
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_27_180.jpg;5.214307;0;0;1.46378;113.3649;50.23921;359.8771;357.245;0.8482258
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_27_248.jpg;1.07814;0;0;1.458386;113.4827;50.23567;359.955;357.6213;0.7658353
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_27_316.jpg;-2.996724;0;0;1.453353;113.5703;50.23092;359.9898;357.4882;0.6447776
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_27_382.jpg;-6.921009;0;0;1.444991;113.6571;50.22401;0.004857038;357.023;0.4730674
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_27_449.jpg;-10.93408;0;0;1.436678;113.7712;50.21033;-0.005531086;355.8578;0.1548356
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_27_515.jpg;-14.94772;0;0;1.426935;113.8552;50.19627;359.9655;354.6036;359.8503
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_27_581.jpg;-15;0;0;1.41365;113.9379;50.17991;359.9274;353.2325;359.5226
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_27_648.jpg;-11.05947;0;0;1.407984;114.0482;50.15787;359.9252;351.697;359.1782
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_27_715.jpg;-15;0;0;1.400456;114.1299;50.13864;359.9461;350.4576;358.9288
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_27_781.jpg;-13.04017;0;0;1.387119;114.2115;50.11858;0.01079362;349.1829;358.7831
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_27_846.jpg;-9.030611;0;0;1.38375;114.2919;50.10058;-0.002083848;348.1915;358.906
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_27_915.jpg;-5.122852;0;0;1.379916;114.3979;50.07349;359.9678;347.3593;359.1051
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_27_981.jpg;-1.007243;0;0;1.374453;114.4772;50.05397;359.9326;347.0694;359.2766
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_28_049.jpg;0;0;0;1.369347;114.5827;50.02943;359.8765;347.0271;359.5352
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_28_112.jpg;-2.98927;0;0;1.364812;114.6613;50.00995;359.8328;346.8519;359.6939
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_28_182.jpg;-5.921055;0;0;1.360101;114.739;49.98871;359.7875;346.42;359.8026
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_28_251.jpg;-8.988229;0;0;1.352968;114.8413;49.95749;359.724;345.4942;359.8684
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_28_315.jpg;-12.0149;0;0;1.346766;114.9167;49.93142;359.6729;344.5223;359.8502
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_28_381.jpg;-9.035607;0;0;1.339317;114.9917;49.90468;359.631;343.5947;359.8233
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_28_448.jpg;-3.905892;0;0;1.335511;115.0921;49.87006;359.6004;342.8125;359.8321
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_28_516.jpg;-1.039187;0;0;1.331181;115.1679;49.84585;359.5887;342.6672;359.8876
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_28_582.jpg;6.005097;0;0;1.324124;115.244;49.82378;359.5786;342.8948;359.9904
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_28_646.jpg;2.147199;0;0;1.318171;115.32;49.80244;359.5719;343.2288;0.09922217
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_28_714.jpg;0;0;0.1028308;1.313622;115.4202;49.77221;359.5736;343.2899;0.166634
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_28_781.jpg;0;0;0.3018082;1.283535;115.4916;49.75041;359.5122;343.2855;0.1882353
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_28_846.jpg;0;0;0.5019498;1.181505;115.5566;49.73061;359.3323;343.279;0.1899256
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_28_913.jpg;2.028856;0;0.7007684;1.06068;115.6275;49.70896;358.8226;343.2428;0.1375705
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_28_980.jpg;6.039382;0;0.9012948;0.8745795;115.666;49.69545;358.3105;342.8093;359.9844
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_29_048.jpg;6.033634;0;1;0.6380689;115.7021;49.68319;357.7132;342.3878;359.988
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_29_113.jpg;10.03849;0;1;0.4362004;115.7155;49.67767;357.2775;342.3326;0.006895816
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_29_181.jpg;14.03887;0;1;0.1633576;115.7158;49.67752;356.8647;342.3346;359.9908
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_29_248.jpg;15;0;1;0.04256508;115.716;49.67745;356.7439;342.3356;-0.003360221
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_29_316.jpg;15;0;1;-0.03004346;115.7161;49.67752;356.9949;342.3542;0.009607919
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_29_382.jpg;15;0;1;-0.1556781;115.7162;49.67744;357.5352;342.3447;359.9816
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_29_449.jpg;14.95832;0;1;-0.2387997;115.7161;49.67751;358.6942;342.3553;0.01578311
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_29_516.jpg;15;0;1;-0.2962265;115.7158;49.67764;359.6707;342.3573;0.02515931
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_29_582.jpg;13.05086;0;1;-0.2710183;115.7154;49.67773;0.5818799;342.357;0.03333166
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_29_649.jpg;9.03357;0;1;-0.2217215;115.7152;49.67838;1.513344;342.361;0.02400576
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_29_717.jpg;4.934623;0;1;-0.1444116;115.7149;49.67804;1.894849;342.3609;359.993
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_29_784.jpg;1.005863;0;1;-0.02608433;115.7149;49.67849;1.987095;342.3577;0.004251787
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_29_849.jpg;0;0;0;0.05119959;115.7145;49.67802;1.602311;342.3548;0.004657876
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_29_914.jpg;0;0;0;0.1443322;115.7145;49.67791;1.018009;342.3539;0.05097995
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_29_981.jpg;1.996495;0;0;0.1738194;115.7147;49.6778;0.4449672;342.5933;0.1182394
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_30_047.jpg;0;0;0;0.1617851;115.7149;49.67769;359.9043;342.5945;0.1810081
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_30_112.jpg;0;0;0;0.1495912;115.7149;49.67685;359.2776;342.5965;0.2004093
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_30_181.jpg;0;0;0;0.1185295;115.7149;49.67638;358.9085;342.597;0.161327
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_30_250.jpg;0;0;0;0.07371995;115.7147;49.67533;358.6422;342.5923;359.9783
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_30_316.jpg;-3.98876;0;0;0.04139565;115.7155;49.67743;358.6943;342.0187;359.987
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_30_383.jpg;-4.017778;0;0;-0.06466757;115.7155;49.67779;358.9033;341.5426;0.01273012
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_30_449.jpg;-4.109862;0;0;-0.06589054;115.7154;49.6778;359.1961;340.325;0.02494625
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_30_516.jpg;-0.1104795;0;0;-0.06606206;115.7153;49.67781;359.4153;340.1854;0.04760632
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_30_582.jpg;0;0;0;-0.06428099;115.7152;49.67782;359.6299;340.1853;0.06905499
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_30_649.jpg;0;0;0;-0.06163139;115.7151;49.67783;359.9023;340.1851;0.09246121
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_30_716.jpg;0;0;0;-0.05800563;115.715;49.67784;0.09206256;340.1847;0.1060394
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_30_782.jpg;0;0;0;-0.05189307;115.7149;49.67784;0.2662842;340.1843;0.1162315
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_30_849.jpg;-0.02185978;0;0;-0.04655862;115.7149;49.67785;0.4701354;339.9407;0.126624
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_30_912.jpg;0;0;0;-0.0407055;115.7148;49.67775;0.5928105;339.9404;0.1193234
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_30_983.jpg;0;0;0;-0.03053907;115.7148;49.67776;0.6864116;339.9402;0.1029872
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_31_049.jpg;0;0;0;-0.02170418;115.7147;49.67778;0.7735515;339.9403;0.07290019
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_31_112.jpg;0;0;0;-0.01574785;115.7147;49.6778;0.8118767;339.9406;0.04602062
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_31_180.jpg;0;0;0;-0.01105679;115.7147;49.67781;0.8300766;339.9409;0.01860357
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_31_250.jpg;0;0;0;0;115.7147;49.67783;0.8253093;339.9414;359.9862
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_31_317.jpg;-3.01922;0;0;0;115.7147;49.67784;0.8013244;339.4877;359.9737
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_31_382.jpg;-6.017952;0;0;0.01246667;115.7147;49.67784;0.7631083;338.5858;359.9691
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_31_449.jpg;-9.010763;0;0;0.0156861;115.7148;49.67784;0.6951452;336.6036;359.9713
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_31_515.jpg;-12.02872;0;0;0.01852757;115.7148;49.67784;0.6336265;334.5299;359.9764
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_31_581.jpg;-14.96168;0;0;0.02089458;115.7148;49.67784;0.5652151;331.8344;359.9827
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_31_647.jpg;-15;0;0;0.02322875;115.7148;49.67783;0.4918469;329.1344;359.9826
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_31_714.jpg;-15;0;0;0.02432526;115.7149;49.67783;0.3900972;325.5345;359.9726
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_31_779.jpg;-15;0;0;0.02487933;115.7149;49.67782;0.3134654;322.8346;359.9586
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_31_845.jpg;-15;0;0;0.02482546;115.7149;49.67781;0.2385659;320.1346;359.9398
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_31_916.jpg;-15;0;0;0.02424105;115.715;49.6778;0.1440311;316.5347;359.909
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_31_981.jpg;-15;0;0;0.02283098;115.715;49.67779;0.0787349;313.8346;359.883
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_32_048.jpg;-15;0;0;0.02137254;115.715;49.67778;0.0008950382;310.2345;359.8468
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_32_112.jpg;-15;0;0;0.01963914;115.715;49.67776;359.9502;307.5344;359.82
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_32_179.jpg;-15;0;0;0.01770092;115.715;49.67775;359.9065;304.8343;359.7946
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_32_250.jpg;-15;0;0;0.01492275;115.7151;49.67774;359.8591;301.2342;359.7646
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_32_316.jpg;-15;0;0;0.01280037;115.7151;49.67773;359.8316;298.5341;359.7461
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_32_382.jpg;-15;0;0;0.01010599;115.7151;49.67772;359.8115;295.8341;359.7329
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_32_449.jpg;-15;0;0;0;115.7151;49.67771;359.7968;292.2342;359.7264
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_32_516.jpg;-15;0;0;0;115.7151;49.6777;359.7922;289.5343;359.7282
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_32_582.jpg;-15;0;0;0;115.7151;49.6777;359.7917;286.8344;359.7352
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_32_649.jpg;-15;0;0;0;115.7151;49.67769;359.7952;283.2345;359.7511
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_32_716.jpg;-15;0;0;0;115.7151;49.67768;359.8002;280.5345;359.7676
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_32_782.jpg;-15;0;0;0;115.7151;49.67768;359.8067;277.8347;359.7874
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_32_848.jpg;-15;0;0;0;115.7151;49.67768;359.8167;274.2348;359.8181
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_32_914.jpg;-15;0;0;0;115.715;49.67768;359.8247;271.5349;359.8434
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_32_980.jpg;-15;0;0;-0.01029006;115.715;49.67768;359.8328;268.8351;359.8702
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_33_053.jpg;-15;0;0;-0.01050164;115.715;49.67768;359.8433;265.2352;359.907
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_33_113.jpg;-15;0;0;-0.0104627;115.715;49.67768;359.8507;262.5353;359.9346
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_33_181.jpg;-15;0;0;-0.0102676;115.715;49.67769;359.8576;259.8353;359.9616
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_33_250.jpg;-15;0;0;0;115.715;49.67769;359.8661;256.2354;-0.004106385
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_33_316.jpg;-15;0;0;0;115.715;49.6777;359.8721;253.5355;0.01976298
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_33_382.jpg;-15;0;0;0;115.715;49.6777;359.8776;250.8355;0.04167426
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_33_447.jpg;-15;0;0;0;115.715;49.67771;359.883;248.1355;0.06136873
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_33_514.jpg;-15;0;0;0;115.7149;49.67772;359.89;244.5356;0.08387592
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_33_583.jpg;-15;0;0;0;115.7149;49.67773;359.8954;241.8356;0.09781194
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_33_649.jpg;-15;0;0;0;115.7149;49.67774;359.903;238.2356;0.1124293
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_33_716.jpg;-15;0;0;0;115.7149;49.67774;359.9091;235.5356;0.120481
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_33_782.jpg;-14.01444;0;0;0;115.7149;49.67775;359.9161;233.0727;0.1264832
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_33_850.jpg;-11.04038;0;0;0;115.7149;49.67776;359.9268;230.0061;0.1311842
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_33_917.jpg;-6.015105;0;0;0;115.7149;49.67776;359.938;228.8333;0.1333412
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_33_982.jpg;-3.03632;0;0;0;115.7149;49.67776;359.9505;228.1087;0.1334121
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_34_049.jpg;-0.06448656;0;0;0;115.7149;49.67776;359.9683;227.6764;0.1300404
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_34_113.jpg;0;0;0;0;115.7149;49.67776;359.982;227.6764;0.1249081
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_34_178.jpg;0;0;0;0;115.7149;49.67776;-0.004962626;227.6764;0.1176542
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_34_246.jpg;0;0;0;0;115.715;49.67776;0.007230382;227.6764;0.1086128
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_34_317.jpg;0;0;0;0;115.715;49.67776;0.02187478;227.6764;0.09436962
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_34_382.jpg;0;0.1001451;0;0;115.715;49.67781;0.03011891;227.6797;0.08247082
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_34_449.jpg;0;0.2999549;0;0.02429218;115.7133;49.67596;0.0962038;227.7857;0.06546777
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_34_514.jpg;0;0.4998696;0;0.01731138;115.7112;49.67366;0.1650163;227.7976;0.05253676
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_34_581.jpg;0;0.6949379;0;0.04283744;115.7076;49.66962;0.2759729;227.7741;0.03984147
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_34_648.jpg;-4.001207;0.8949983;0;0.08671108;115.6995;49.66141;0.4838293;227.7859;0.004467623
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_34_714.jpg;-0.008706897;1;0;0.1458454;115.6903;49.65109;0.708412;227.7884;359.9881
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_34_781.jpg;0;1;0;0.1958205;115.6793;49.63857;0.9441761;227.8165;-0.001214364
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_34_848.jpg;0;1;0;0.260498;115.661;49.6186;1.262587;227.7015;-0.0004893844
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_34_912.jpg;0;1;0;0.3277777;115.6469;49.603;1.303922;227.734;-0.003624167
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_34_979.jpg;0;1;0;0.3739979;115.6327;49.58743;1.160468;227.7817;-0.0006575139
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_35_049.jpg;0;1;0;0.4534498;115.6089;49.56141;1.085347;227.7083;0.001016733
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_35_113.jpg;0;1;0;0.507829;115.5878;49.53838;1.104489;227.7195;-0.000861671
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_35_182.jpg;0;1;0;0.5415905;115.5648;49.51317;1.155029;227.7549;-0.0007478174
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_35_249.jpg;0;1;0;0.5945502;115.531;49.47616;1.23806;227.9221;-0.002115265
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_35_316.jpg;0;1;0;0.6436085;115.5038;49.44635;1.248168;227.8699;-0.0002473595
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_35_382.jpg;0;1;0;0.7163214;115.4756;49.41545;1.200867;227.8602;-0.00143719
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_35_449.jpg;0;1;0;0.7674543;115.4337;49.36967;1.196302;227.7668;-0.000847475
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_35_516.jpg;0;1;0;0.8108229;115.4001;49.33298;1.197707;227.7294;-0.0006333449
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_35_582.jpg;0;1;0;0.8855073;115.3638;49.29336;1.222617;227.752;-0.0009081684
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_35_649.jpg;0;1;0;0.9416823;115.3125;49.23726;1.239027;227.7446;-0.000908334
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_35_715.jpg;0;1;0;0.9844786;115.272;49.19301;1.228481;227.7377;-0.0008778546
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_35_782.jpg;0;1;0;1.048951;115.2296;49.14676;1.211336;227.7309;-0.0004219118
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_35_849.jpg;0;1;0;1.097892;115.1696;49.08131;1.223421;227.7206;-0.0008318987
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_35_916.jpg;0;1;0;1.145025;115.1227;49.03004;1.220442;227.697;-0.0005974036
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_35_980.jpg;0;1;0;1.204727;115.0737;48.97668;1.227591;227.6638;-0.0007264079
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_36_048.jpg;0;1;0;1.249744;115.0055;48.90237;1.232873;227.6327;-0.0007213656
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_36_114.jpg;0;1;0;1.298528;114.9521;48.84422;1.235147;227.6116;-0.0006931584
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_36_183.jpg;0;1;0;1.363281;114.8967;48.78393;1.241582;227.5903;-0.0008477829
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_36_250.jpg;0;1;0;1.408864;114.8198;48.70044;1.243432;227.5706;-0.0008919767
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_36_318.jpg;0;1;0;1.457598;114.7599;48.63538;1.247221;227.5576;-0.0009183444
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_36_383.jpg;0;1;0;1.519208;114.698;48.56821;1.253107;227.5426;-0.0009354525
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_36_450.jpg;0;1;0;1.56659;114.6125;48.47557;1.257344;227.5299;-0.0009641692
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_36_517.jpg;0;1;0;1.613072;114.5462;48.40367;1.26347;227.5177;-0.0009661997
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_36_584.jpg;0;1;0;1.674659;114.478;48.32976;1.267531;227.5055;-0.001013597
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_36_647.jpg;4.206635;1;0;1.720207;114.4087;48.25308;1.27392;227.697;-0.001981511
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_36_715.jpg;7.933799;1;0;1.763593;114.3172;48.14514;1.26199;228.5646;0.02528776
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_36_781.jpg;11.92218;1;0;1.820905;114.2497;48.05972;1.233482;229.6392;0.06778808
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_36_848.jpg;15;1;0;1.861079;114.1638;47.93962;1.12601;231.7041;0.1612785
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_36_917.jpg;15;1;0;1.902677;114.1016;47.84519;1.012624;233.4188;0.2465369
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_36_979.jpg;15;1;0;1.959346;114.041;47.74685;0.895076;235.1602;0.3513152
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_37_050.jpg;11.03499;1;0;2.00352;113.9605;47.61053;0.7482355;237.1937;0.4699606
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_37_112.jpg;6.92399;1;0;2.049693;113.8989;47.50479;0.6695161;238.2718;0.5193872
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_37_180.jpg;3.064197;1;0;2.094894;113.8351;47.39639;0.6283478;238.8993;0.5212162
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_37_245.jpg;0;1;0;2.153656;113.7686;47.28524;0.6462299;239.1161;0.4878579
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_37_316.jpg;0;1;0;2.196304;113.6766;47.13268;0.7513826;239.1444;0.409571
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_37_385.jpg;1.767797;1;0;2.238951;113.6063;47.01475;0.874511;239.224;0.3446518
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_37_451.jpg;6.015147;1;0;2.294926;113.5139;46.85248;1.02441;239.9018;0.2717802
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_37_516.jpg;10.01427;1;0;2.336426;113.4478;46.72692;1.079569;240.9699;0.2352448
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_37_581.jpg;10.04272;1;0;2.376308;113.3848;46.59805;1.082183;242.3656;0.2180816
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_37_645.jpg;13.96818;1;0;2.432664;113.3254;46.4654;1.05095;243.9679;0.2454118
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_37_718.jpg;12.96679;1;0;2.469707;113.2528;46.28292;0.9520265;246.4732;0.3546459
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_37_783.jpg;15;1;0;2.523268;113.2031;46.14238;0.8239563;248.4605;0.4639508
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_34_37_850.jpg;13.05605;1;0;2.563066;113.1433;45.94994;0.6038272;251.094;0.6452234
